"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x7794142","x1196815342858686464",2019-11-19 15:39:48,"digby56","Devin Nunes is using his questioning time not to defend Trump, but to grill Jennifer Williams about her knowledge of right-wing conspiracy theories and to try and gin up scandals surrounding the Bidens https://t.co/sbQFFc7nk6","TweetDeck",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x288277167","atrupar","en",,,,,,,,,,,,,,,,"x1196814685498155009","Devin Nunes is using his questioning time not to defend Trump, but to grill Jennifer Williams about her knowledge of right-wing conspiracy theories and to try and gin up scandals surrounding the Bidens https://t.co/sbQFFc7nk6",2019-11-19 15:37:11,"Twitter Web Client",65,27,"x288277167","atrupar","Aaron Rupar",181404,999,65623,,"journalist @voxdotcom",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/digby56/status/1196815342858686464","digby","Santa Monica","DFH/blogger/humanoid writer for @Salon","http://digbysblog.blogspot.com",FALSE,49155,1447,1670,74240,3212,2007-07-29 02:17:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/7794142/1461960943","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/876878986/glasses_normal.jpg"
"x268265145","x1196815342942724096",2019-11-19 15:39:48,"Corollagirl196","Volker, who testifies today, sent this text to Zelensky aide 30 minutes before the July 25 call where Trump asks for a “favor.” This is a smoking gun so hot that it’s still on fire. https://t.co/Hkqk5SE419","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x548384458","JoyceWhiteVance","en","x1196808698779328513","Somewhere out there Stringer Bell is shaking his head and swearing https://t.co/U5PGGec7y7",2019-11-19 15:13:24,"Twitter Web Client",582,207,"x288277167","atrupar","Aaron Rupar",181404,999,65623,,"journalist @voxdotcom",TRUE,"x1196811636604112897","Volker, who testifies today, sent this text to Zelensky aide 30 minutes before the July 25 call where Trump asks for a “favor.” This is a smoking gun so hot that it’s still on fire. https://t.co/Hkqk5SE419",2019-11-19 15:25:04,"Twitter for iPad",1683,839,"x548384458","JoyceWhiteVance","Joyce Alene",411595,979,24043,"Alabama","U of Alabama Law Professor|@MSNBC Contributor|Obama US Atty in B'ham|25 year federal prosecutor|Wife & Mom of 4|Knitting a lot while watching the future",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Corollagirl196/status/1196815342942724096","Lisa Jones","Hampton Roads, Va","“There is nothing weak about being honorable” former President @BarackObama.",,FALSE,2510,2833,141,201455,44669,2011-03-18 12:41:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/268265145/1571274621","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1128686654682730496/XhVDs0mu_normal.jpg"
"x1466038398","x1196815342900695041",2019-11-19 15:39:48,"crbianchino","The Republicans during these impeachment hearings look like such assholes. @DevinNunes Jim Jordan. The idea that trump was fighting corruption in Ukraine is like me fighting against the legalization of pot.","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x19877186 x54412900","chelseahandler DevinNunes","en",,,,,,,,,,,,,,,,"x1196814887512489984","The Republicans during these impeachment hearings look like such assholes. @DevinNunes Jim Jordan. The idea that trump was fighting corruption in Ukraine is like me fighting against the legalization of pot.",2019-11-19 15:37:59,"Twitter for iPhone",244,27,"x19877186","chelseahandler","Chelsea Handler",8250165,536,11079,"Los Angeles, CA","@Netflix documentary Hello Privilege, it’s me Chelsea OUT NOW. #1 NYT Best Seller - LIFE WILL BE THE DEATH OF ME🍊 | Stand-Up Comedy Tour👇🏼",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/crbianchino/status/1196815342900695041","cb",,,,FALSE,8,155,0,927,3116,2013-05-29 00:59:39,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x718582416378576896","x1196815342900781057",2019-11-19 15:39:48,"MesMitch","Lt Col Alexander Vindman said he believed the Ukrainian president may have been briefed on Burisma and its connection to the Bidens, given Volodymyr Zelenskiy’s awareness of the company during his July call with Trump. https://t.co/blFaIEUUj3","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x718582416378576896","MesMitch","en","x1190834721481203712","Op-ed in the NY Times today called for A Million Person March to convince Senate  Republicans that Trump must go. I'm already there. Are you?",2019-11-03 03:34:56,"Twitter Web App",51399,13156,"x718582416378576896","MesMitch","James Mitchell Ⓥ",13295,12222,325559,,"Animal lover & animal rights activist. 
#AllDogsMatter 
#Strongertogether
#DogsAreAngels 
#DeedNotBreed 
#EndBSL    
#adoptdontshop 
#StandforWolves
#Wolves",FALSE,"x1196815315138760705","Lt Col Alexander Vindman said he believed the Ukrainian president may have been briefed on Burisma and its connection to the Bidens, given Volodymyr Zelenskiy’s awareness of the company during his July call with Trump. https://t.co/blFaIEUUj3",2019-11-19 15:39:41,"Twitter Web App",0,1,"x718582416378576896","MesMitch","James Mitchell Ⓥ",13295,12222,325559,,"Animal lover & animal rights activist. 
#AllDogsMatter 
#Strongertogether
#DogsAreAngels 
#DeedNotBreed 
#EndBSL    
#adoptdontshop 
#StandforWolves
#Wolves",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MesMitch/status/1196815342900781057","James Mitchell Ⓥ",,"Animal lover & animal rights activist. 
#AllDogsMatter 
#Strongertogether
#DogsAreAngels 
#DeedNotBreed 
#EndBSL    
#adoptdontshop 
#StandforWolves
#Wolves",,FALSE,13295,12222,47,325560,70588,2016-04-08 23:32:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/718582416378576896/1475388539","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/718610966951366656/zr5n6Oo5_normal.jpg"
"x1073326979477368832","x1196815343131516929",2019-11-19 15:39:48,"OlalekanAmos7","It was a Trump-appointed Inspector General who thought the Whistle Blower complaint was urgent and credible, a conclusion with which the Trump-appointed Director of National Intelligence agreed.
Now witnesses have confirmed the thrust of the Whistle Blower complaint.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x244655353","davidaxelrod","en",,,,,,,,,,,,,,,,"x1196797213671874560","It was a Trump-appointed Inspector General who thought the Whistle Blower complaint was urgent and credible, a conclusion with which the Trump-appointed Director of National Intelligence agreed.
Now witnesses have confirmed the thrust of the Whistle Blower complaint.",2019-11-19 14:27:45,"Twitter for iPhone",1245,307,"x244655353","davidaxelrod","David Axelrod",1170073,729,12419,,"Director, @UChiPolitics. Senior Political Commentator @CNN. Author, Believer: My Forty Years in Politics. Host of The Axe Files podcast and TV program.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OlalekanAmos7/status/1196815343131516929","Topmos","Lagos Nigeria",,,FALSE,66,186,0,1888,12889,2018-12-13 21:21:08,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1157337790608269314/YDX7OF44_normal.jpg"
"x728306446673293312","x1196815343097991168",2019-11-19 15:39:48,"OldFart2016","ABC News,
You lie every day to smear Trump, as your whole industry does bc you are babies.
But withholding stories to protect pedophiles?
Knowingly letting kids be raped?
You can't hide behind First Amendment on that.
Your mgmt needs prison to reeducate them re right &amp; wrong.","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x857001662","FiveRights","en",,,,,,,,,,,,,,,,"x1196808689711276034","ABC News,
You lie every day to smear Trump, as your whole industry does bc you are babies.
But withholding stories to protect pedophiles?
Knowingly letting kids be raped?
You can't hide behind First Amendment on that.
Your mgmt needs prison to reeducate them re right &amp; wrong.",2019-11-19 15:13:21,"Twitter Web App",159,107,"x857001662","FiveRights","Philip Schuyler",171184,54746,75626,,"Supporter of President Trump. #DrainTheSwamp",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OldFart2016/status/1196815343097991168","S Ashworth Jr","MAGA","MAGA","http://MAGA.com",FALSE,817,1387,0,9675,17834,2016-05-05 19:32:42,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x158852645","x1196815343139901440",2019-11-19 15:39:48,"syfyguy","@LordySure @yellowrosewftx @PackersFavreFan @realDonaldTrump @FoxNews ""Lying press"", like Trump's ""fake news"".","Twitter Web App",40,"x1196815085404078080","x1193832650785640448","LordySure",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1193832650785640448 x285980925 x753367570669903873 x25073877 x1367531","LordySure yellowrosewftx PackersFavreFan realDonaldTrump FoxNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/syfyguy/status/1196815343139901440","Ben Kenobi",,,,FALSE,17,10,0,3310,351,2010-06-23 20:48:31,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1191885998155800578/_YqfUppw_normal.jpg"
"x1194639764164509697","x1196815343169105920",2019-11-19 15:39:48,"FreeHK64179109","Under the Sino-Brit Joint Declaration China agreed to respect Hong Kong’s sovereignty. This weekend, mainland Chinese soldiers were deployed to Hong Kong's streets

Trump admin officials should loudly oppose China's aggression &amp; support #HongKongProtests
https://t.co/jxNBI1pRDt","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x816131319033950208","RepJimBanks","en",,,,,,,,,,,,,,,,"x1196508723541413894","Under the Sino-Brit Joint Declaration China agreed to respect Hong Kong’s sovereignty. This weekend, mainland Chinese soldiers were deployed to Hong Kong's streets

Trump admin officials should loudly oppose China's aggression &amp; support #HongKongProtests
https://t.co/jxNBI1pRDt",2019-11-18 19:21:24,"Twitter Web App",6144,5883,"x816131319033950208","RepJimBanks","Jim Banks",19354,1366,4567,"Indiana's 3rd District","U.S. Congressman (IN-03)",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FreeHK64179109/status/1196815343169105920","FreeHK",,"🇭🇰❤️
Fight for freedom
Stand with HongKong #freehongkong #followbackhongkong
#手足互科 #手足科勞 #光復香港時代革命 #五大訴求缺一不可 #香港人報仇",,FALSE,494,815,1,649,749,2019-11-13 15:35:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1194639764164509697/1573890867","","http://pbs.twimg.com/profile_images/1195196290704887808/tGdSm3xJ_normal.jpg"
"x14862668","x1196815342967967747",2019-11-19 15:39:48,"Iddybud","Because Ukraine's president did NOT announce investigation into Trump's political rivals, @DevinNunes is doing it in the #ImpeachmentHearings. It has nothing to do w the reason Donald Trump is under #ImpeachmentInquiry.
Devin Nunes is serving that which Trump demanded of Zelensky","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/sq5EiSw1Zv","https://twitter.com/i/web/status/1196815342967967747",,,,,,,,,"x54412900","DevinNunes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Iddybud/status/1196815342967967747","Jude Nagurney Camwell","Upstate New York","Writer, Political blogger at Iddybud Journal, Citizen Journalist, freelance writer, community volunteer, former partner/Idea Consultants.","http://iddybudjournal.blogspot.com",FALSE,6061,6549,247,130228,186816,2008-05-21 23:49:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/14862668/1464277824","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1184880236682530817/6PTrwRbM_normal.jpg"
"x219642685","x1196815343290855425",2019-11-19 15:39:48,"nyikuri_","‘Simpsons’ did it! Republicans are using an old Sideshow Bob bit as their real defense of President Trump https://t.co/M8mHvXECBE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x701725963","nowthisnews","en",,,,,,,,,,,,,,,,"x1196790982949449730","‘Simpsons’ did it! Republicans are using an old Sideshow Bob bit as their real defense of President Trump https://t.co/M8mHvXECBE",2019-11-19 14:03:00,"Twitter Media Studio",357,146,"x701725963","nowthisnews","NowThis",2463251,12138,138214,"The Internet & NYC","Stories that move. Send us tips: contact@nowthismedia.com. Subscribe to our daily newsletter: http://go.nowth.is/KnowThis",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nyikuri_/status/1196815343290855425","The Sword Of The Morning","Nairobi, Kenya","What is dead may never die, but rises again, harder and stronger.",,FALSE,1503,725,7,21735,9890,2010-11-25 13:01:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/219642685/1570866839","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1178765506704220169/ZHK92v5z_normal.jpg"
"x23086574","x1196815343408300032",2019-11-19 15:39:48,"Arriadna","Hey, so are we. We’d rather not talk abt your Burisma either.
It’s bc u promised trump you’d investigate IT &amp;Biden that we’re in the middle of this mess.
But I can’t blame u. Your very existence depended on the US aid &amp; o/c u wanted to curry favor w/trump  https://t.co/YpwgncnWTJ","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x885964768338747392","ScarletAvengers","en",,,,,,,,,,,,,,,,"x1196814554715570176","Hey, so are we. We’d rather not talk abt your Burisma either.
It’s bc u promised trump you’d investigate IT &amp;Biden that we’re in the middle of this mess.
But I can’t blame u. Your very existence depended on the US aid &amp; o/c u wanted to curry favor w/trump  https://t.co/YpwgncnWTJ",2019-11-19 15:36:40,"Twitter for iPhone",8,6,"x885964768338747392","ScarletAvengers","Scarlet 🔥⚡️",27597,8987,43444,"A fan in Badassistan 🔥⚡️ ","🔥Fiery⚡️Passionate Warrior of #TheResistance ⚡️Abhors Injustice ⚡️ #ResistHARD America ⚡️ ⚡️#ImpeachmentTaskForceRises ⚡️#JusticeIsComing🔥⚡️",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Arriadna/status/1196815343408300032","Arriadna 🗽🍂","Florida, USA","Democrat, fighting for human rights, a clean environment, healthcare4all #LibertyTree🌳 The Resistance 🇺🇸 🍑 ✨#7of9🖖 (fan acc) No DM’s",,FALSE,29777,22911,10,338807,415253,2009-03-06 16:49:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/23086574/1573861051","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1158494736111611906/M3tK6VZt_normal.jpg"
"x58367271","x1196815343504822272",2019-11-19 15:39:48,"pashbrooke","Vindman says “my job is to coordinate U.S. policy” and says that President Trump did not follow his talking points during the July phone call with President Zelensky. 
 https://t.co/ytVJcCbVq1","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x39308549","DailyCaller","en",,,,,,,,,,,,,,,,"x1196814907196542976","Vindman says “my job is to coordinate U.S. policy” and says that President Trump did not follow his talking points during the July phone call with President Zelensky. 
 https://t.co/ytVJcCbVq1",2019-11-19 15:38:04,"Twitter for iPhone",12,5,"x39308549","DailyCaller","Daily Caller",558849,11651,290980,"Washington, DC","The journalists who love America. Real news starts here. Subscribe to the Daily Caller on YouTube: http://bit.ly/2Wzfnka",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pashbrooke/status/1196815343504822272","pamela oberfeld","nyc, michigan","fiscal & constitutional conservative -- defender of free market capitalism -- I will not respond to vitriolic tweets",,FALSE,1751,2106,24,16359,10980,2009-07-20 02:43:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/58367271/1459706092","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/718438572068450304/OK5RdKkL_normal.png"
"x373033271","x1196815343601274881",2019-11-19 15:39:48,"Wil_Johnson1","I hired President Trump to investigate corruption like Burisma","Twitter Web Client",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x592730371","JackPosobiec","en",,,,,,,,,,,,,,,,"x1196814083351293953","I hired President Trump to investigate corruption like Burisma",2019-11-19 15:34:47,"Twitter for iPhone",504,208,"x592730371","JackPosobiec","Jack Posobiec 🇺🇸",577140,994,116191,"Washington, DC","@OANN host. Catholic. Veteran Intel officer. Nationalist-conservative",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Wil_Johnson1/status/1196815343601274881","† Crusader","Puget Sound","Christian Conservative Independent Vet. proudly supporting our US Military/Vets, Border Patrol, Police. Stay Informed or get hit by Drive-By Media #MAGA #2A NRA","https://www.twitter.com",FALSE,7336,7260,87,218826,139220,2011-09-13 21:36:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/373033271/1518003088","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/562634870367584256/D_ZKN4Y5_normal.jpeg"
